region,gender,year,method,count
울산,남,2008.0,multiple,0.0
울산,여,2008.0,multiple,0.0
경기,남,2008.0,multiple,0.0
경기,여,2008.0,multiple,0.0
강원,남,2008.0,multiple,0.0
강원,여,2008.0,multiple,0.0
충북,남,2008.0,multiple,0.0
충북,여,2008.0,multiple,0.0
대전·세종·충남,남,2008.0,multiple,0.0
대전·세종·충남,여,2008.0,multiple,0.0
전북,남,2008.0,multiple,0.0
전북,여,2008.0,multiple,0.0
광주·전남,남,2008.0,multiple,0.0
광주·전남,여,2008.0,multiple,0.0
경남,남,2008.0,multiple,0.0
경남,여,2008.0,multiple,0.0
제주,남,2008.0,multiple,0.0
제주,여,2008.0,multiple,0.0
대한적십자사 외,남,2008.0,multiple,0.0
대한적십자사 외,여,2008.0,multiple,0.0
서울중앙,남,2009.0,multiple,0.0
서울중앙,여,2009.0,multiple,0.0
서울서부,남,2009.0,multiple,0.0
서울서부,여,2009.0,multiple,0.0
서울남부,남,2009.0,multiple,0.0
서울남부,여,2009.0,multiple,0.0
서울동부,남,2009.0,multiple,0.0
서울동부,여,2009.0,multiple,0.0
부산,남,2009.0,multiple,0.0
부산,여,2009.0,multiple,0.0
대구·경북,남,2009.0,multiple,0.0
대구·경북,여,2009.0,multiple,0.0
인천,남,2009.0,multiple,0.0
인천,여,2009.0,multiple,0.0
울산,남,2009.0,multiple,0.0
울산,여,2009.0,multiple,0.0
경기,남,2009.0,multiple,0.0
경기,여,2009.0,multiple,0.0
강원,남,2009.0,multiple,0.0
강원,여,2009.0,multiple,0.0
충북,남,2009.0,multiple,0.0
충북,여,2009.0,multiple,0.0
대전·세종·충남,남,2009.0,multiple,0.0
대전·세종·충남,여,2009.0,multiple,0.0
전북,남,2009.0,multiple,0.0
전북,여,2009.0,multiple,0.0
광주·전남,남,2009.0,multiple,0.0
광주·전남,여,2009.0,multiple,0.0
경남,남,2009.0,multiple,0.0
경남,여,2009.0,multiple,0.0
제주,남,2009.0,multiple,0.0
제주,여,2009.0,multiple,0.0
대한적십자사 외,남,2009.0,multiple,0.0
대한적십자사 외,여,2009.0,multiple,0.0
서울중앙,남,2010.0,multiple,0.0
서울중앙,여,2010.0,multiple,0.0
서울서부,남,2010.0,multiple,0.0
서울서부,여,2010.0,multiple,0.0
서울남부,남,2010.0,multiple,0.0
서울남부,여,2010.0,multiple,0.0
서울동부,남,2010.0,multiple,0.0
서울동부,여,2010.0,multiple,0.0
부산,남,2010.0,multiple,0.0
부산,여,2010.0,multiple,0.0
대구·경북,남,2010.0,multiple,0.0
대구·경북,여,2010.0,multiple,0.0
인천,남,2010.0,multiple,0.0
인천,여,2010.0,multiple,0.0
울산,남,2010.0,multiple,0.0
울산,여,2010.0,multiple,0.0
경기,남,2010.0,multiple,0.0
경기,여,2010.0,multiple,0.0
강원,남,2010.0,multiple,0.0
강원,여,2010.0,multiple,0.0
충북,남,2010.0,multiple,0.0
충북,여,2010.0,multiple,0.0
대전·세종·충남,남,2010.0,multiple,0.0
대전·세종·충남,여,2010.0,multiple,0.0
전북,남,2010.0,multiple,0.0
전북,여,2010.0,multiple,0.0
광주·전남,남,2010.0,multiple,0.0
광주·전남,여,2010.0,multiple,0.0
경남,남,2010.0,multiple,0.0
경남,여,2010.0,multiple,0.0
제주,남,2010.0,multiple,0.0
제주,여,2010.0,multiple,0.0
대한적십자사 외,남,2010.0,multiple,0.0
대한적십자사 외,여,2010.0,multiple,0.0
서울중앙,남,2011.0,multiple,0.0
서울중앙,여,2011.0,multiple,0.0
서울서부,남,2011.0,multiple,0.0
서울서부,여,2011.0,multiple,0.0
서울남부,남,2011.0,multiple,0.0
서울남부,여,2011.0,multiple,0.0
서울동부,남,2011.0,multiple,0.0
서울동부,여,2011.0,multiple,0.0
부산,남,2011.0,multiple,0.0
부산,여,2011.0,multiple,0.0
대구·경북,남,2011.0,multiple,0.0
대구·경북,여,2011.0,multiple,0.0
인천,남,2011.0,multiple,0.0
인천,여,2011.0,multiple,0.0
울산,남,2011.0,multiple,0.0
울산,여,2011.0,multiple,0.0
경기,남,2011.0,multiple,0.0
경기,여,2011.0,multiple,0.0
강원,남,2011.0,multiple,0.0
강원,여,2011.0,multiple,0.0
충북,남,2011.0,multiple,0.0
충북,여,2011.0,multiple,0.0
대전·세종·충남,남,2011.0,multiple,0.0
대전·세종·충남,여,2011.0,multiple,0.0
전북,남,2011.0,multiple,0.0
전북,여,2011.0,multiple,0.0
광주·전남,남,2011.0,multiple,0.0
광주·전남,여,2011.0,multiple,0.0
경남,남,2011.0,multiple,0.0
경남,여,2011.0,multiple,0.0
제주,남,2011.0,multiple,0.0
제주,여,2011.0,multiple,0.0
대한적십자사 외,남,2011.0,multiple,0.0
대한적십자사 외,여,2011.0,multiple,0.0
서울중앙,남,2012.0,multiple,0.0
서울중앙,여,2012.0,multiple,0.0
서울서부,남,2012.0,multiple,0.0
서울서부,여,2012.0,multiple,0.0
서울남부,남,2012.0,multiple,0.0
서울남부,여,2012.0,multiple,0.0
서울동부,남,2012.0,multiple,0.0
서울동부,여,2012.0,multiple,0.0
부산,남,2012.0,multiple,0.0
부산,여,2012.0,multiple,0.0
대구·경북,남,2012.0,multiple,0.0
대구·경북,여,2012.0,multiple,0.0
인천,남,2012.0,multiple,0.0
인천,여,2012.0,multiple,0.0
울산,남,2012.0,multiple,0.0
울산,여,2012.0,multiple,0.0
경기,남,2012.0,multiple,0.0
경기,여,2012.0,multiple,0.0
강원,남,2012.0,multiple,0.0
강원,여,2012.0,multiple,0.0
충북,남,2012.0,multiple,0.0
충북,여,2012.0,multiple,0.0
대전·세종·충남,남,2012.0,multiple,0.0
대전·세종·충남,여,2012.0,multiple,0.0
전북,남,2012.0,multiple,0.0
전북,여,2012.0,multiple,0.0
광주·전남,남,2012.0,multiple,0.0
광주·전남,여,2012.0,multiple,0.0
경남,남,2012.0,multiple,0.0
경남,여,2012.0,multiple,0.0
제주,남,2012.0,multiple,0.0
제주,여,2012.0,multiple,0.0
대한적십자사 외,남,2012.0,multiple,0.0
대한적십자사 외,여,2012.0,multiple,0.0
서울중앙,남,2013.0,multiple,0.0
서울중앙,여,2013.0,multiple,0.0
서울서부,남,2013.0,multiple,12656.0
서울서부,여,2013.0,multiple,82.0
서울남부,남,2013.0,multiple,4896.0
서울남부,여,2013.0,multiple,123.0
서울동부,남,2013.0,multiple,12173.0
서울동부,여,2013.0,multiple,171.0
부산,남,2013.0,multiple,2260.0
부산,여,2013.0,multiple,6.0
대구·경북,남,2013.0,multiple,1576.0
대구·경북,여,2013.0,multiple,17.0
인천,남,2013.0,multiple,2622.0
인천,여,2013.0,multiple,30.0
울산,남,2013.0,multiple,607.0
울산,여,2013.0,multiple,0.0
경기,남,2013.0,multiple,3304.0
경기,여,2013.0,multiple,22.0
강원,남,2013.0,multiple,895.0
강원,여,2013.0,multiple,2.0
충북,남,2013.0,multiple,564.0
충북,여,2013.0,multiple,0.0
대전·세종·충남,남,2013.0,multiple,2118.0
대전·세종·충남,여,2013.0,multiple,2.0
전북,남,2013.0,multiple,187.0
전북,여,2013.0,multiple,5.0
광주·전남,남,2013.0,multiple,3184.0
광주·전남,여,2013.0,multiple,126.0
경남,남,2013.0,multiple,604.0
경남,여,2013.0,multiple,7.0
제주,남,2013.0,multiple,552.0
제주,여,2013.0,multiple,0.0
대한적십자사 외,남,2013.0,multiple,3.0
대한적십자사 외,여,2013.0,multiple,1.0
서울중앙,남,2014.0,multiple,0.0
서울중앙,여,2014.0,multiple,0.0
서울서부,남,2014.0,multiple,25914.0
서울서부,여,2014.0,multiple,504.0
서울남부,남,2014.0,multiple,23082.0
서울남부,여,2014.0,multiple,500.0
서울동부,남,2014.0,multiple,26371.0
서울동부,여,2014.0,multiple,528.0
부산,남,2014.0,multiple,8342.0
부산,여,2014.0,multiple,26.0
대구·경북,남,2014.0,multiple,7193.0
대구·경북,여,2014.0,multiple,109.0
인천,남,2014.0,multiple,4777.0
인천,여,2014.0,multiple,40.0
울산,남,2014.0,multiple,2630.0
울산,여,2014.0,multiple,1.0
경기,남,2014.0,multiple,11383.0
경기,여,2014.0,multiple,102.0
강원,남,2014.0,multiple,4094.0
강원,여,2014.0,multiple,20.0
충북,남,2014.0,multiple,1984.0
충북,여,2014.0,multiple,33.0
대전·세종·충남,남,2014.0,multiple,6983.0
대전·세종·충남,여,2014.0,multiple,12.0
전북,남,2014.0,multiple,1779.0
전북,여,2014.0,multiple,10.0
광주·전남,남,2014.0,multiple,8244.0
광주·전남,여,2014.0,multiple,275.0
경남,남,2014.0,multiple,1810.0
경남,여,2014.0,multiple,11.0
제주,남,2014.0,multiple,1162.0
제주,여,2014.0,multiple,2.0
대한적십자사 외,남,2014.0,multiple,3579.0
대한적십자사 외,여,2014.0,multiple,153.0
서울중앙,남,2015.0,multiple,0.0
서울중앙,여,2015.0,multiple,0.0
서울서부,남,2015.0,multiple,34779.0
서울서부,여,2015.0,multiple,918.0
서울남부,남,2015.0,multiple,25827.0
서울남부,여,2015.0,multiple,571.0
서울동부,남,2015.0,multiple,29830.0
서울동부,여,2015.0,multiple,625.0
부산,남,2015.0,multiple,10993.0
부산,여,2015.0,multiple,44.0
대구·경북,남,2015.0,multiple,10040.0
대구·경북,여,2015.0,multiple,170.0
인천,남,2015.0,multiple,10028.0
인천,여,2015.0,multiple,114.0
울산,남,2015.0,multiple,4522.0
울산,여,2015.0,multiple,4.0
경기,남,2015.0,multiple,13963.0
경기,여,2015.0,multiple,153.0
강원,남,2015.0,multiple,7089.0
강원,여,2015.0,multiple,118.0
충북,남,2015.0,multiple,2750.0
충북,여,2015.0,multiple,19.0
대전·세종·충남,남,2015.0,multiple,9446.0
대전·세종·충남,여,2015.0,multiple,32.0
전북,남,2015.0,multiple,2445.0
전북,여,2015.0,multiple,17.0
광주·전남,남,2015.0,multiple,11679.0
광주·전남,여,2015.0,multiple,468.0
경남,남,2015.0,multiple,4087.0
경남,여,2015.0,multiple,18.0
제주,남,2015.0,multiple,2466.0
제주,여,2015.0,multiple,10.0
대한적십자사 외,남,2015.0,multiple,25558.0
대한적십자사 외,여,2015.0,multiple,1217.0
서울중앙,남,2016.0,multiple,0.0
서울중앙,여,2016.0,multiple,0.0
서울서부,남,2016.0,multiple,35499.0
서울서부,여,2016.0,multiple,438.0
서울남부,남,2016.0,multiple,27469.0
서울남부,여,2016.0,multiple,194.0
서울동부,남,2016.0,multiple,32521.0
서울동부,여,2016.0,multiple,364.0
부산,남,2016.0,multiple,14681.0
부산,여,2016.0,multiple,41.0
대구·경북,남,2016.0,multiple,13327.0
대구·경북,여,2016.0,multiple,110.0
인천,남,2016.0,multiple,11837.0
인천,여,2016.0,multiple,58.0
울산,남,2016.0,multiple,6553.0
울산,여,2016.0,multiple,31.0
경기,남,2016.0,multiple,15254.0
경기,여,2016.0,multiple,74.0
강원,남,2016.0,multiple,8790.0
강원,여,2016.0,multiple,79.0
충북,남,2016.0,multiple,2611.0
충북,여,2016.0,multiple,3.0
대전·세종·충남,남,2016.0,multiple,10087.0
대전·세종·충남,여,2016.0,multiple,23.0
전북,남,2016.0,multiple,3677.0
전북,여,2016.0,multiple,19.0
광주·전남,남,2016.0,multiple,12289.0
광주·전남,여,2016.0,multiple,145.0
경남,남,2016.0,multiple,4572.0
경남,여,2016.0,multiple,0.0
제주,남,2016.0,multiple,3063.0
제주,여,2016.0,multiple,11.0
대한적십자사 외,남,2016.0,multiple,29829.0
대한적십자사 외,여,2016.0,multiple,655.0
서울중앙,남,2017.0,multiple,0.0
서울중앙,여,2017.0,multiple,0.0
서울서부,남,2017.0,multiple,35463.0
서울서부,여,2017.0,multiple,347.0
서울남부,남,2017.0,multiple,25838.0
서울남부,여,2017.0,multiple,252.0
서울동부,남,2017.0,multiple,32662.0
서울동부,여,2017.0,multiple,246.0
부산,남,2017.0,multiple,15254.0
부산,여,2017.0,multiple,38.0
대구·경북,남,2017.0,multiple,11288.0
대구·경북,여,2017.0,multiple,70.0
인천,남,2017.0,multiple,11573.0
인천,여,2017.0,multiple,80.0
울산,남,2017.0,multiple,6462.0
울산,여,2017.0,multiple,21.0
경기,남,2017.0,multiple,14975.0
경기,여,2017.0,multiple,61.0
강원,남,2017.0,multiple,8070.0
강원,여,2017.0,multiple,57.0
충북,남,2017.0,multiple,2145.0
충북,여,2017.0,multiple,0.0
대전·세종·충남,남,2017.0,multiple,8579.0
대전·세종·충남,여,2017.0,multiple,14.0
전북,남,2017.0,multiple,3742.0
전북,여,2017.0,multiple,10.0
광주·전남,남,2017.0,multiple,11224.0
광주·전남,여,2017.0,multiple,110.0
경남,남,2017.0,multiple,4333.0
경남,여,2017.0,multiple,1.0
제주,남,2017.0,multiple,2798.0
제주,여,2017.0,multiple,5.0
대한적십자사 외,남,2017.0,multiple,28428.0
대한적십자사 외,여,2017.0,multiple,508.0
서울중앙,남,2018.0,multiple,35043.0
서울중앙,여,2018.0,multiple,279.0
서울서부,남,2018.0,multiple,0.0
서울서부,여,2018.0,multiple,0.0
서울남부,남,2018.0,multiple,25266.0
서울남부,여,2018.0,multiple,211.0
서울동부,남,2018.0,multiple,33343.0
서울동부,여,2018.0,multiple,255.0
부산,남,2018.0,multiple,16884.0
부산,여,2018.0,multiple,59.0
대구·경북,남,2018.0,multiple,10563.0
대구·경북,여,2018.0,multiple,70.0
인천,남,2018.0,multiple,11035.0
인천,여,2018.0,multiple,82.0
울산,남,2018.0,multiple,6513.0
울산,여,2018.0,multiple,6.0
경기,남,2018.0,multiple,17310.0
경기,여,2018.0,multiple,52.0
강원,남,2018.0,multiple,8245.0
강원,여,2018.0,multiple,30.0
충북,남,2018.0,multiple,1983.0
충북,여,2018.0,multiple,2.0
대전·세종·충남,남,2018.0,multiple,8009.0
대전·세종·충남,여,2018.0,multiple,19.0
전북,남,2018.0,multiple,4133.0
전북,여,2018.0,multiple,20.0
광주·전남,남,2018.0,multiple,9532.0
광주·전남,여,2018.0,multiple,97.0
경남,남,2018.0,multiple,4124.0
경남,여,2018.0,multiple,5.0
제주,남,2018.0,multiple,1944.0
제주,여,2018.0,multiple,2.0
대한적십자사 외,남,2018.0,multiple,22501.0
대한적십자사 외,여,2018.0,multiple,288.0
서울중앙,남,2019.0,multiple,31572.0
서울중앙,여,2019.0,multiple,264.0
서울서부,남,2019.0,multiple,0.0
서울서부,여,2019.0,multiple,0.0
서울남부,남,2019.0,multiple,27014.0
서울남부,여,2019.0,multiple,217.0
서울동부,남,2019.0,multiple,32246.0
서울동부,여,2019.0,multiple,212.0
부산,남,2019.0,multiple,16575.0
부산,여,2019.0,multiple,35.0
대구·경북,남,2019.0,multiple,11141.0
대구·경북,여,2019.0,multiple,35.0
인천,남,2019.0,multiple,11142.0
인천,여,2019.0,multiple,72.0
울산,남,2019.0,multiple,6583.0
울산,여,2019.0,multiple,4.0
경기,남,2019.0,multiple,18696.0
경기,여,2019.0,multiple,60.0
강원,남,2019.0,multiple,8196.0
강원,여,2019.0,multiple,42.0
충북,남,2019.0,multiple,2203.0
충북,여,2019.0,multiple,1.0
대전·세종·충남,남,2019.0,multiple,8602.0
대전·세종·충남,여,2019.0,multiple,31.0
전북,남,2019.0,multiple,4479.0
전북,여,2019.0,multiple,24.0
광주·전남,남,2019.0,multiple,10112.0
광주·전남,여,2019.0,multiple,58.0
경남,남,2019.0,multiple,4246.0
경남,여,2019.0,multiple,9.0
제주,남,2019.0,multiple,2441.0
제주,여,2019.0,multiple,8.0
대한적십자사 외,남,2019.0,multiple,18315.0
대한적십자사 외,여,2019.0,multiple,180.0
서울중앙,남,2020.0,multiple,31786.0
서울중앙,여,2020.0,multiple,354.0
서울서부,남,2020.0,multiple,0.0
서울서부,여,2020.0,multiple,0.0
서울남부,남,2020.0,multiple,26912.0
서울남부,여,2020.0,multiple,225.0
서울동부,남,2020.0,multiple,30539.0
서울동부,여,2020.0,multiple,204.0
부산,남,2020.0,multiple,16782.0
부산,여,2020.0,multiple,45.0
대구·경북,남,2020.0,multiple,10613.0
대구·경북,여,2020.0,multiple,83.0
인천,남,2020.0,multiple,11908.0
인천,여,2020.0,multiple,123.0
울산,남,2020.0,multiple,6956.0
울산,여,2020.0,multiple,11.0
경기,남,2020.0,multiple,22528.0
경기,여,2020.0,multiple,82.0
강원,남,2020.0,multiple,8559.0
강원,여,2020.0,multiple,84.0
충북,남,2020.0,multiple,2218.0
충북,여,2020.0,multiple,1.0
대전·세종·충남,남,2020.0,multiple,9704.0
대전·세종·충남,여,2020.0,multiple,25.0
전북,남,2020.0,multiple,4675.0
전북,여,2020.0,multiple,13.0
광주·전남,남,2020.0,multiple,10543.0
광주·전남,여,2020.0,multiple,58.0
경남,남,2020.0,multiple,4860.0
경남,여,2020.0,multiple,15.0
제주,남,2020.0,multiple,3206.0
제주,여,2020.0,multiple,28.0
대한적십자사 외,남,2020.0,multiple,23612.0
대한적십자사 외,여,2020.0,multiple,239.0
서울중앙,남,2021.0,multiple,31691.0
서울중앙,여,2021.0,multiple,373.0
서울서부,남,2021.0,multiple,0.0
서울서부,여,2021.0,multiple,0.0
서울남부,남,2021.0,multiple,27608.0
서울남부,여,2021.0,multiple,274.0
서울동부,남,2021.0,multiple,32232.0
서울동부,여,2021.0,multiple,268.0
부산,남,2021.0,multiple,18553.0
부산,여,2021.0,multiple,116.0
대구·경북,남,2021.0,multiple,13407.0
대구·경북,여,2021.0,multiple,71.0
인천,남,2021.0,multiple,12367.0
인천,여,2021.0,multiple,95.0
울산,남,2021.0,multiple,7256.0
울산,여,2021.0,multiple,11.0
경기,남,2021.0,multiple,23593.0
경기,여,2021.0,multiple,97.0
강원,남,2021.0,multiple,8229.0
강원,여,2021.0,multiple,25.0
충북,남,2021.0,multiple,2324.0
충북,여,2021.0,multiple,10.0
대전·세종·충남,남,2021.0,multiple,11064.0
대전·세종·충남,여,2021.0,multiple,56.0
전북,남,2021.0,multiple,4999.0
전북,여,2021.0,multiple,15.0
광주·전남,남,2021.0,multiple,11399.0
광주·전남,여,2021.0,multiple,154.0
경남,남,2021.0,multiple,5547.0
경남,여,2021.0,multiple,11.0
제주,남,2021.0,multiple,3374.0
제주,여,2021.0,multiple,28.0
대한적십자사 외,남,2021.0,multiple,25395.0
대한적십자사 외,여,2021.0,multiple,307.0
서울중앙,남,2022.0,multiple,30688.0
서울중앙,여,2022.0,multiple,384.0
서울서부,남,2022.0,multiple,0.0
서울서부,여,2022.0,multiple,0.0
서울남부,남,2022.0,multiple,26865.0
서울남부,여,2022.0,multiple,264.0
서울동부,남,2022.0,multiple,34204.0
서울동부,여,2022.0,multiple,317.0
부산,남,2022.0,multiple,18527.0
부산,여,2022.0,multiple,89.0
대구·경북,남,2022.0,multiple,15084.0
대구·경북,여,2022.0,multiple,75.0
인천,남,2022.0,multiple,14297.0
인천,여,2022.0,multiple,111.0
울산,남,2022.0,multiple,7731.0
울산,여,2022.0,multiple,32.0
경기,남,2022.0,multiple,22577.0
경기,여,2022.0,multiple,102.0
강원,남,2022.0,multiple,8206.0
강원,여,2022.0,multiple,30.0
충북,남,2022.0,multiple,2054.0
충북,여,2022.0,multiple,16.0
대전·세종·충남,남,2022.0,multiple,11066.0
대전·세종·충남,여,2022.0,multiple,54.0
전북,남,2022.0,multiple,4381.0
전북,여,2022.0,multiple,10.0
광주·전남,남,2022.0,multiple,11346.0
광주·전남,여,2022.0,multiple,79.0
경남,남,2022.0,multiple,4934.0
경남,여,2022.0,multiple,2.0
제주,남,2022.0,multiple,3916.0
제주,여,2022.0,multiple,23.0
대한적십자사 외,남,2022.0,multiple,24488.0
대한적십자사 외,여,2022.0,multiple,269.0
,,,multiple,
,,,multiple,
,,,multiple,
서울중앙,남,2005.0,etc,0.0
서울중앙,여,2005.0,etc,0.0
서울서부,남,2005.0,etc,0.0
서울서부,여,2005.0,etc,0.0
서울남부,남,2005.0,etc,0.0
서울남부,여,2005.0,etc,0.0
서울동부,남,2005.0,etc,0.0
서울동부,여,2005.0,etc,0.0
부산,남,2005.0,etc,0.0
부산,여,2005.0,etc,0.0
대구·경북,남,2005.0,etc,0.0
대구·경북,여,2005.0,etc,0.0
인천,남,2005.0,etc,0.0
인천,여,2005.0,etc,0.0
울산,남,2005.0,etc,0.0
울산,여,2005.0,etc,0.0
경기,남,2005.0,etc,0.0
경기,여,2005.0,etc,0.0
강원,남,2005.0,etc,0.0
강원,여,2005.0,etc,0.0
충북,남,2005.0,etc,0.0
충북,여,2005.0,etc,0.0
대전·세종·충남,남,2005.0,etc,0.0
대전·세종·충남,여,2005.0,etc,0.0
전북,남,2005.0,etc,0.0
전북,여,2005.0,etc,0.0
광주·전남,남,2005.0,etc,0.0
광주·전남,여,2005.0,etc,0.0
경남,남,2005.0,etc,0.0
경남,여,2005.0,etc,0.0
제주,남,2005.0,etc,0.0
제주,여,2005.0,etc,0.0
대한적십자사 외,남,2005.0,etc,1455.0
대한적십자사 외,여,2005.0,etc,116.0
서울중앙,남,2006.0,etc,0.0
서울중앙,여,2006.0,etc,0.0
서울서부,남,2006.0,etc,0.0
서울서부,여,2006.0,etc,0.0
서울남부,남,2006.0,etc,0.0
서울남부,여,2006.0,etc,0.0
서울동부,남,2006.0,etc,0.0
서울동부,여,2006.0,etc,0.0
부산,남,2006.0,etc,0.0
부산,여,2006.0,etc,0.0
대구·경북,남,2006.0,etc,0.0
대구·경북,여,2006.0,etc,0.0
인천,남,2006.0,etc,0.0
인천,여,2006.0,etc,0.0
울산,남,2006.0,etc,0.0
울산,여,2006.0,etc,0.0
경기,남,2006.0,etc,0.0
경기,여,2006.0,etc,0.0
강원,남,2006.0,etc,0.0
강원,여,2006.0,etc,0.0
충북,남,2006.0,etc,0.0
충북,여,2006.0,etc,0.0
대전·세종·충남,남,2006.0,etc,0.0
대전·세종·충남,여,2006.0,etc,0.0
전북,남,2006.0,etc,0.0
전북,여,2006.0,etc,0.0
광주·전남,남,2006.0,etc,0.0
광주·전남,여,2006.0,etc,0.0
경남,남,2006.0,etc,0.0
경남,여,2006.0,etc,0.0
제주,남,2006.0,etc,0.0
제주,여,2006.0,etc,0.0
대한적십자사 외,남,2006.0,etc,1190.0
대한적십자사 외,여,2006.0,etc,49.0
서울중앙,남,2007.0,etc,0.0
서울중앙,여,2007.0,etc,0.0
서울서부,남,2007.0,etc,0.0
서울서부,여,2007.0,etc,0.0
서울남부,남,2007.0,etc,0.0
서울남부,여,2007.0,etc,0.0
서울동부,남,2007.0,etc,0.0
서울동부,여,2007.0,etc,0.0
부산,남,2007.0,etc,0.0
부산,여,2007.0,etc,0.0
대구·경북,남,2007.0,etc,0.0
대구·경북,여,2007.0,etc,0.0
인천,남,2007.0,etc,0.0
인천,여,2007.0,etc,0.0
울산,남,2007.0,etc,0.0
울산,여,2007.0,etc,0.0
경기,남,2007.0,etc,0.0
경기,여,2007.0,etc,0.0
강원,남,2007.0,etc,0.0
강원,여,2007.0,etc,0.0
충북,남,2007.0,etc,0.0
충북,여,2007.0,etc,0.0
대전·세종·충남,남,2007.0,etc,0.0
대전·세종·충남,여,2007.0,etc,0.0
전북,남,2007.0,etc,0.0
전북,여,2007.0,etc,0.0
광주·전남,남,2007.0,etc,0.0
광주·전남,여,2007.0,etc,0.0
경남,남,2007.0,etc,0.0
경남,여,2007.0,etc,0.0
제주,남,2007.0,etc,0.0
제주,여,2007.0,etc,0.0
대한적십자사 외,남,2007.0,etc,996.0
대한적십자사 외,여,2007.0,etc,106.0
서울중앙,남,2008.0,etc,0.0
서울중앙,여,2008.0,etc,0.0
서울서부,남,2008.0,etc,0.0
서울서부,여,2008.0,etc,0.0
서울남부,남,2008.0,etc,0.0
서울남부,여,2008.0,etc,0.0
서울동부,남,2008.0,etc,0.0
서울동부,여,2008.0,etc,0.0
부산,남,2008.0,etc,0.0
부산,여,2008.0,etc,0.0
대구·경북,남,2008.0,etc,0.0
대구·경북,여,2008.0,etc,0.0
인천,남,2008.0,etc,0.0
인천,여,2008.0,etc,0.0
울산,남,2008.0,etc,0.0
울산,여,2008.0,etc,0.0
경기,남,2008.0,etc,0.0
경기,여,2008.0,etc,0.0
강원,남,2008.0,etc,0.0
강원,여,2008.0,etc,0.0
충북,남,2008.0,etc,0.0
충북,여,2008.0,etc,0.0
대전·세종·충남,남,2008.0,etc,0.0
대전·세종·충남,여,2008.0,etc,0.0
전북,남,2008.0,etc,0.0
전북,여,2008.0,etc,0.0
광주·전남,남,2008.0,etc,0.0
광주·전남,여,2008.0,etc,0.0
경남,남,2008.0,etc,0.0
경남,여,2008.0,etc,0.0
제주,남,2008.0,etc,0.0
제주,여,2008.0,etc,0.0
대한적십자사 외,남,2008.0,etc,1138.0
대한적십자사 외,여,2008.0,etc,140.0
서울중앙,남,2009.0,etc,0.0
서울중앙,여,2009.0,etc,0.0
서울서부,남,2009.0,etc,0.0
서울서부,여,2009.0,etc,0.0
서울남부,남,2009.0,etc,0.0
서울남부,여,2009.0,etc,0.0
서울동부,남,2009.0,etc,0.0
서울동부,여,2009.0,etc,0.0
부산,남,2009.0,etc,0.0
부산,여,2009.0,etc,0.0
대구·경북,남,2009.0,etc,0.0
대구·경북,여,2009.0,etc,0.0
인천,남,2009.0,etc,0.0
인천,여,2009.0,etc,0.0
울산,남,2009.0,etc,0.0
울산,여,2009.0,etc,0.0
경기,남,2009.0,etc,0.0
경기,여,2009.0,etc,0.0
강원,남,2009.0,etc,0.0
강원,여,2009.0,etc,0.0
충북,남,2009.0,etc,0.0
충북,여,2009.0,etc,0.0
대전·세종·충남,남,2009.0,etc,0.0
대전·세종·충남,여,2009.0,etc,0.0
전북,남,2009.0,etc,0.0
전북,여,2009.0,etc,0.0
광주·전남,남,2009.0,etc,0.0
광주·전남,여,2009.0,etc,0.0
경남,남,2009.0,etc,0.0
경남,여,2009.0,etc,0.0
제주,남,2009.0,etc,0.0
제주,여,2009.0,etc,0.0
대한적십자사 외,남,2009.0,etc,973.0
대한적십자사 외,여,2009.0,etc,125.0
서울중앙,남,2010.0,etc,0.0
서울중앙,여,2010.0,etc,0.0
서울서부,남,2010.0,etc,0.0
서울서부,여,2010.0,etc,0.0
서울남부,남,2010.0,etc,0.0
서울남부,여,2010.0,etc,0.0
서울동부,남,2010.0,etc,0.0
서울동부,여,2010.0,etc,0.0
부산,남,2010.0,etc,0.0
부산,여,2010.0,etc,0.0
대구·경북,남,2010.0,etc,0.0
대구·경북,여,2010.0,etc,0.0
인천,남,2010.0,etc,0.0
인천,여,2010.0,etc,0.0
울산,남,2010.0,etc,0.0
울산,여,2010.0,etc,0.0
경기,남,2010.0,etc,0.0
경기,여,2010.0,etc,0.0
강원,남,2010.0,etc,0.0
강원,여,2010.0,etc,0.0
충북,남,2010.0,etc,0.0
충북,여,2010.0,etc,0.0
대전·세종·충남,남,2010.0,etc,0.0
대전·세종·충남,여,2010.0,etc,0.0
전북,남,2010.0,etc,0.0
전북,여,2010.0,etc,0.0
광주·전남,남,2010.0,etc,0.0
광주·전남,여,2010.0,etc,0.0
경남,남,2010.0,etc,0.0
경남,여,2010.0,etc,0.0
제주,남,2010.0,etc,0.0
제주,여,2010.0,etc,0.0
대한적십자사 외,남,2010.0,etc,929.0
대한적십자사 외,여,2010.0,etc,77.0
서울중앙,남,2011.0,etc,0.0
서울중앙,여,2011.0,etc,0.0
서울서부,남,2011.0,etc,0.0
서울서부,여,2011.0,etc,0.0
서울남부,남,2011.0,etc,0.0
서울남부,여,2011.0,etc,0.0
서울동부,남,2011.0,etc,0.0
서울동부,여,2011.0,etc,0.0
부산,남,2011.0,etc,0.0
부산,여,2011.0,etc,0.0
대구·경북,남,2011.0,etc,0.0
대구·경북,여,2011.0,etc,0.0
인천,남,2011.0,etc,0.0
인천,여,2011.0,etc,0.0
울산,남,2011.0,etc,0.0
울산,여,2011.0,etc,0.0
