gender,group,location,region,year,count
여,개인,헌혈의집,대전·세종·충남,2013,43306
여,개인,헌혈의집,전북,2013,26037
여,개인,헌혈의집,광주·전남,2013,50896
여,개인,헌혈의집,경남,2013,21807
여,개인,헌혈의집,제주,2013,8708
여,개인,헌혈의집,대한적십자사 외,2013,65397
여,개인,가두,대한적십자사,2013,7356
여,개인,가두,서울중앙,2013,0
여,개인,가두,서울서부,2013,139
여,개인,가두,서울남부,2013,3
여,개인,가두,서울동부,2013,205
여,개인,가두,부산,2013,688
여,개인,가두,대구·경북,2013,354
여,개인,가두,인천,2013,767
여,개인,가두,울산,2013,680
여,개인,가두,경기,2013,193
여,개인,가두,강원,2013,42
여,개인,가두,충북,2013,0
여,개인,가두,대전·세종·충남,2013,0
여,개인,가두,전북,2013,482
여,개인,가두,광주·전남,2013,2329
여,개인,가두,경남,2013,1202
여,개인,가두,제주,2013,272
여,개인,가두,대한적십자사 외,2013,3580
남,단체,고등학교,대한적십자사,2014,248430
남,단체,고등학교,서울중앙,2014,0
남,단체,고등학교,서울서부,2014,25667
남,단체,고등학교,서울남부,2014,12569
남,단체,고등학교,서울동부,2014,20669
남,단체,고등학교,부산,2014,15317
남,단체,고등학교,대구·경북,2014,24608
남,단체,고등학교,인천,2014,19595
남,단체,고등학교,울산,2014,13721
남,단체,고등학교,경기,2014,18864
남,단체,고등학교,강원,2014,9926
남,단체,고등학교,충북,2014,10335
남,단체,고등학교,대전·세종·충남,2014,26697
남,단체,고등학교,전북,2014,9715
남,단체,고등학교,광주·전남,2014,18515
남,단체,고등학교,경남,2014,17549
남,단체,고등학교,제주,2014,4683
남,단체,고등학교,대한적십자사 외,2014,9062
남,단체,대학교,대한적십자사,2014,55733
남,단체,대학교,서울중앙,2014,0
남,단체,대학교,서울서부,2014,1872
남,단체,대학교,서울남부,2014,1863
남,단체,대학교,서울동부,2014,2310
남,단체,대학교,부산,2014,3477
남,단체,대학교,대구·경북,2014,10151
남,단체,대학교,인천,2014,1408
남,단체,대학교,울산,2014,1780
남,단체,대학교,경기,2014,3604
남,단체,대학교,강원,2014,2579
남,단체,대학교,충북,2014,3303
남,단체,대학교,대전·세종·충남,2014,7785
남,단체,대학교,전북,2014,4360
남,단체,대학교,광주·전남,2014,5176
남,단체,대학교,경남,2014,4555
남,단체,대학교,제주,2014,1510
남,단체,대학교,대한적십자사 외,2014,6454
남,단체,군부대,대한적십자사,2014,330609
남,단체,군부대,서울중앙,2014,0
남,단체,군부대,서울서부,2014,44099
남,단체,군부대,서울남부,2014,30499
남,단체,군부대,서울동부,2014,34259
남,단체,군부대,부산,2014,20321
남,단체,군부대,대구·경북,2014,25002
남,단체,군부대,인천,2014,10430
남,단체,군부대,울산,2014,4992
남,단체,군부대,경기,2014,18686
남,단체,군부대,강원,2014,46539
남,단체,군부대,충북,2014,15311
남,단체,군부대,대전·세종·충남,2014,26855
남,단체,군부대,전북,2014,18638
남,단체,군부대,광주·전남,2014,12708
남,단체,군부대,경남,2014,20242
남,단체,군부대,제주,2014,2028
남,단체,군부대,대한적십자사 외,2014,0
남,단체,종교,대한적십자사,2014,3015
남,단체,종교,서울중앙,2014,0
남,단체,종교,서울서부,2014,0
남,단체,종교,서울남부,2014,284
남,단체,종교,서울동부,2014,346
남,단체,종교,부산,2014,376
남,단체,종교,대구·경북,2014,97
남,단체,종교,인천,2014,141
남,단체,종교,울산,2014,239
남,단체,종교,경기,2014,79
남,단체,종교,강원,2014,92
남,단체,종교,충북,2014,220
남,단체,종교,대전·세종·충남,2014,222
남,단체,종교,전북,2014,177
남,단체,종교,광주·전남,2014,629
남,단체,종교,경남,2014,26
남,단체,종교,제주,2014,87
남,단체,종교,대한적십자사 외,2014,2073
남,단체,일반단체,대한적십자사,2014,117388
남,단체,일반단체,서울중앙,2014,0
남,단체,일반단체,서울서부,2014,8351
남,단체,일반단체,서울남부,2014,9023
남,단체,일반단체,서울동부,2014,6747
남,단체,일반단체,부산,2014,5061
남,단체,일반단체,대구·경북,2014,9259
남,단체,일반단체,인천,2014,3849
남,단체,일반단체,울산,2014,8406
남,단체,일반단체,경기,2014,13078
남,단체,일반단체,강원,2014,3675
남,단체,일반단체,충북,2014,3762
남,단체,일반단체,대전·세종·충남,2014,13633
남,단체,일반단체,전북,2014,6256
남,단체,일반단체,광주·전남,2014,10940
남,단체,일반단체,경남,2014,13397
남,단체,일반단체,제주,2014,1951
남,단체,일반단체,대한적십자사 외,2014,9584
남,개인,원내,대한적십자사,2014,26909
남,개인,원내,서울중앙,2014,0
남,개인,원내,서울서부,2014,4629
남,개인,원내,서울남부,2014,3000
남,개인,원내,서울동부,2014,4287
남,개인,원내,부산,2014,643
남,개인,원내,대구·경북,2014,1796
남,개인,원내,인천,2014,3722
남,개인,원내,울산,2014,388
남,개인,원내,경기,2014,4420
남,개인,원내,강원,2014,1157
남,개인,원내,충북,2014,422
남,개인,원내,대전·세종·충남,2014,1154
남,개인,원내,전북,2014,381
남,개인,원내,광주·전남,2014,130
남,개인,원내,경남,2014,246
남,개인,원내,제주,2014,534
남,개인,원내,대한적십자사 외,2014,3100
남,개인,헌혈의집,대한적십자사,2014,1213216
남,개인,헌혈의집,서울중앙,2014,0
남,개인,헌혈의집,서울서부,2014,150100
남,개인,헌혈의집,서울남부,2014,112969
남,개인,헌혈의집,서울동부,2014,144240
남,개인,헌혈의집,부산,2014,110564
남,개인,헌혈의집,대구·경북,2014,107409
남,개인,헌혈의집,인천,2014,84912
남,개인,헌혈의집,울산,2014,35929
남,개인,헌혈의집,경기,2014,92494
남,개인,헌혈의집,강원,2014,35823
남,개인,헌혈의집,충북,2014,41241
남,개인,헌혈의집,대전·세종·충남,2014,93350
남,개인,헌혈의집,전북,2014,48932
남,개인,헌혈의집,광주·전남,2014,91290
남,개인,헌혈의집,경남,2014,51689
남,개인,헌혈의집,제주,2014,12274
남,개인,헌혈의집,대한적십자사 외,2014,97679
남,개인,가두,대한적십자사,2014,11868
남,개인,가두,서울중앙,2014,0
남,개인,가두,서울서부,2014,228
남,개인,가두,서울남부,2014,0
남,개인,가두,서울동부,2014,210
남,개인,가두,부산,2014,1235
남,개인,가두,대구·경북,2014,84
남,개인,가두,인천,2014,339
남,개인,가두,울산,2014,2691
남,개인,가두,경기,2014,742
남,개인,가두,강원,2014,40
남,개인,가두,충북,2014,0
남,개인,가두,대전·세종·충남,2014,1048
남,개인,가두,전북,2014,1390
남,개인,가두,광주·전남,2014,67
남,개인,가두,경남,2014,3721
남,개인,가두,제주,2014,73
남,개인,가두,대한적십자사 외,2014,2249
여,단체,고등학교,대한적십자사,2014,114468
여,단체,고등학교,서울중앙,2014,0
여,단체,고등학교,서울서부,2014,9257
여,단체,고등학교,서울남부,2014,4240
여,단체,고등학교,서울동부,2014,11325
여,단체,고등학교,부산,2014,6763
여,단체,고등학교,대구·경북,2014,12317
여,단체,고등학교,인천,2014,10128
여,단체,고등학교,울산,2014,3826
여,단체,고등학교,경기,2014,8682
여,단체,고등학교,강원,2014,6025
여,단체,고등학교,충북,2014,4983
여,단체,고등학교,대전·세종·충남,2014,11109
여,단체,고등학교,전북,2014,5763
여,단체,고등학교,광주·전남,2014,11747
여,단체,고등학교,경남,2014,5570
여,단체,고등학교,제주,2014,2733
여,단체,고등학교,대한적십자사 외,2014,2382
여,단체,대학교,대한적십자사,2014,27422
여,단체,대학교,서울중앙,2014,0
여,단체,대학교,서울서부,2014,665
여,단체,대학교,서울남부,2014,551
여,단체,대학교,서울동부,2014,1271
여,단체,대학교,부산,2014,1558
여,단체,대학교,대구·경북,2014,5837
여,단체,대학교,인천,2014,607
여,단체,대학교,울산,2014,564
여,단체,대학교,경기,2014,1748
여,단체,대학교,강원,2014,1353
여,단체,대학교,충북,2014,1425
여,단체,대학교,대전·세종·충남,2014,3139
여,단체,대학교,전북,2014,2293
여,단체,대학교,광주·전남,2014,4008
여,단체,대학교,경남,2014,1335
여,단체,대학교,제주,2014,1068
여,단체,대학교,대한적십자사 외,2014,2904
여,단체,군부대,대한적십자사,2014,1908
여,단체,군부대,서울중앙,2014,0
여,단체,군부대,서울서부,2014,189
여,단체,군부대,서울남부,2014,174
여,단체,군부대,서울동부,2014,178
여,단체,군부대,부산,2014,78
여,단체,군부대,대구·경북,2014,170
여,단체,군부대,인천,2014,56
여,단체,군부대,울산,2014,12
여,단체,군부대,경기,2014,159
여,단체,군부대,강원,2014,243
여,단체,군부대,충북,2014,84
여,단체,군부대,대전·세종·충남,2014,261
여,단체,군부대,전북,2014,79
여,단체,군부대,광주·전남,2014,95
여,단체,군부대,경남,2014,124
여,단체,군부대,제주,2014,6
여,단체,군부대,대한적십자사 외,2014,0
여,단체,종교,대한적십자사,2014,4806
여,단체,종교,서울중앙,2014,0
여,단체,종교,서울서부,2014,0
여,단체,종교,서울남부,2014,435
여,단체,종교,서울동부,2014,598
여,단체,종교,부산,2014,812
여,단체,종교,대구·경북,2014,128
여,단체,종교,인천,2014,316
여,단체,종교,울산,2014,181
여,단체,종교,경기,2014,51
여,단체,종교,강원,2014,107
여,단체,종교,충북,2014,347
여,단체,종교,대전·세종·충남,2014,409
여,단체,종교,전북,2014,383
여,단체,종교,광주·전남,2014,962
여,단체,종교,경남,2014,27
여,단체,종교,제주,2014,50
여,단체,종교,대한적십자사 외,2014,1062
여,단체,일반단체,대한적십자사,2014,24937
여,단체,일반단체,서울중앙,2014,0
여,단체,일반단체,서울서부,2014,2369
여,단체,일반단체,서울남부,2014,1911
여,단체,일반단체,서울동부,2014,2504
여,단체,일반단체,부산,2014,1513
여,단체,일반단체,대구·경북,2014,2361
여,단체,일반단체,인천,2014,1294
여,단체,일반단체,울산,2014,541
여,단체,일반단체,경기,2014,2713
여,단체,일반단체,강원,2014,1288
여,단체,일반단체,충북,2014,795
여,단체,일반단체,대전·세종·충남,2014,2160
여,단체,일반단체,전북,2014,650
여,단체,일반단체,광주·전남,2014,2775
여,단체,일반단체,경남,2014,1170
여,단체,일반단체,제주,2014,893
여,단체,일반단체,대한적십자사 외,2014,2648
여,개인,원내,대한적십자사,2014,7952
여,개인,원내,서울중앙,2014,0
여,개인,원내,서울서부,2014,1541
여,개인,원내,서울남부,2014,706
여,개인,원내,서울동부,2014,2010
여,개인,원내,부산,2014,84
여,개인,원내,대구·경북,2014,246
여,개인,원내,인천,2014,1346
여,개인,원내,울산,2014,59
여,개인,원내,경기,2014,1107
여,개인,원내,강원,2014,273
여,개인,원내,충북,2014,78
여,개인,원내,대전·세종·충남,2014,182
여,개인,원내,전북,2014,57
여,개인,원내,광주·전남,2014,9
여,개인,원내,경남,2014,36
여,개인,원내,제주,2014,218
여,개인,원내,대한적십자사 외,2014,1714
여,개인,헌혈의집,대한적십자사,2014,651599
여,개인,헌혈의집,서울중앙,2014,0
여,개인,헌혈의집,서울서부,2014,85729
여,개인,헌혈의집,서울남부,2014,51350
여,개인,헌혈의집,서울동부,2014,84254
여,개인,헌혈의집,부산,2014,67437
여,개인,헌혈의집,대구·경북,2014,64268
여,개인,헌혈의집,인천,2014,47397
여,개인,헌혈의집,울산,2014,15441
여,개인,헌혈의집,경기,2014,39291
여,개인,헌혈의집,강원,2014,18847
여,개인,헌혈의집,충북,2014,17885
여,개인,헌혈의집,대전·세종·충남,2014,43512
여,개인,헌혈의집,전북,2014,25871
여,개인,헌혈의집,광주·전남,2014,58724
여,개인,헌혈의집,경남,2014,22354
여,개인,헌혈의집,제주,2014,9239
여,개인,헌혈의집,대한적십자사 외,2014,66454
여,개인,가두,대한적십자사,2014,4278
여,개인,가두,서울중앙,2014,0
여,개인,가두,서울서부,2014,100
여,개인,가두,서울남부,2014,0
여,개인,가두,서울동부,2014,108
여,개인,가두,부산,2014,557
여,개인,가두,대구·경북,2014,32
여,개인,가두,인천,2014,207
여,개인,가두,울산,2014,640
여,개인,가두,경기,2014,488
여,개인,가두,강원,2014,39
여,개인,가두,충북,2014,0
여,개인,가두,대전·세종·충남,2014,501
여,개인,가두,전북,2014,466
여,개인,가두,광주·전남,2014,20
여,개인,가두,경남,2014,1075
여,개인,가두,제주,2014,45
여,개인,가두,대한적십자사 외,2014,1522
남,단체,고등학교,대한적십자사,2015,227817
남,단체,고등학교,서울중앙,2015,0
남,단체,고등학교,서울서부,2015,19450
남,단체,고등학교,서울남부,2015,10376
남,단체,고등학교,서울동부,2015,19502
남,단체,고등학교,부산,2015,16548
남,단체,고등학교,대구·경북,2015,20821
남,단체,고등학교,인천,2015,16772
남,단체,고등학교,울산,2015,15279
남,단체,고등학교,경기,2015,17707
남,단체,고등학교,강원,2015,10187
남,단체,고등학교,충북,2015,11355
남,단체,고등학교,대전·세종·충남,2015,23843
남,단체,고등학교,전북,2015,11508
남,단체,고등학교,광주·전남,2015,16594
남,단체,고등학교,경남,2015,13501
남,단체,고등학교,제주,2015,4374
남,단체,고등학교,대한적십자사 외,2015,7546
남,단체,대학교,대한적십자사,2015,56734
남,단체,대학교,서울중앙,2015,0
남,단체,대학교,서울서부,2015,1776
남,단체,대학교,서울남부,2015,1647
남,단체,대학교,서울동부,2015,1516
남,단체,대학교,부산,2015,4478
남,단체,대학교,대구·경북,2015,8405
남,단체,대학교,인천,2015,1641
남,단체,대학교,울산,2015,1703
남,단체,대학교,경기,2015,4827
남,단체,대학교,강원,2015,2190
남,단체,대학교,충북,2015,3093
남,단체,대학교,대전·세종·충남,2015,9793
남,단체,대학교,전북,2015,4986
남,단체,대학교,광주·전남,2015,4699
남,단체,대학교,경남,2015,4301
남,단체,대학교,제주,2015,1679
남,단체,대학교,대한적십자사 외,2015,6254
남,단체,군부대,대한적십자사,2015,333398
남,단체,군부대,서울중앙,2015,0
남,단체,군부대,서울서부,2015,41563
남,단체,군부대,서울남부,2015,31316
남,단체,군부대,서울동부,2015,35905
남,단체,군부대,부산,2015,18857
남,단체,군부대,대구·경북,2015,23751
남,단체,군부대,인천,2015,9287
남,단체,군부대,울산,2015,4593
남,단체,군부대,경기,2015,16945
남,단체,군부대,강원,2015,52753
남,단체,군부대,충북,2015,13496
남,단체,군부대,대전·세종·충남,2015,30575
남,단체,군부대,전북,2015,20273
남,단체,군부대,광주·전남,2015,12059
남,단체,군부대,경남,2015,19248
남,단체,군부대,제주,2015,2777
남,단체,군부대,대한적십자사 외,2015,0
남,단체,종교,대한적십자사,2015,2904
남,단체,종교,서울중앙,2015,0
남,단체,종교,서울서부,2015,268
남,단체,종교,서울남부,2015,215
남,단체,종교,서울동부,2015,435
남,단체,종교,부산,2015,211
남,단체,종교,대구·경북,2015,177
남,단체,종교,인천,2015,200
남,단체,종교,울산,2015,181
남,단체,종교,경기,2015,31
남,단체,종교,강원,2015,45
남,단체,종교,충북,2015,151
남,단체,종교,대전·세종·충남,2015,146
남,단체,종교,전북,2015,140
남,단체,종교,광주·전남,2015,389
남,단체,종교,경남,2015,208
남,단체,종교,제주,2015,107
남,단체,종교,대한적십자사 외,2015,1665
남,단체,일반단체,대한적십자사,2015,117061
남,단체,일반단체,서울중앙,2015,0
남,단체,일반단체,서울서부,2015,8901
남,단체,일반단체,서울남부,2015,8337
남,단체,일반단체,서울동부,2015,7176
남,단체,일반단체,부산,2015,6163
남,단체,일반단체,대구·경북,2015,9805
남,단체,일반단체,인천,2015,4041
남,단체,일반단체,울산,2015,7297
남,단체,일반단체,경기,2015,13625
남,단체,일반단체,강원,2015,3620
남,단체,일반단체,충북,2015,4141
남,단체,일반단체,대전·세종·충남,2015,13474
남,단체,일반단체,전북,2015,6593
남,단체,일반단체,광주·전남,2015,9550
남,단체,일반단체,경남,2015,12029
남,단체,일반단체,제주,2015,2309
남,단체,일반단체,대한적십자사 외,2015,10814
남,개인,원내,대한적십자사,2015,28876
남,개인,원내,서울중앙,2015,0
남,개인,원내,서울서부,2015,4787
남,개인,원내,서울남부,2015,2401
남,개인,원내,서울동부,2015,4324
남,개인,원내,부산,2015,690
남,개인,원내,대구·경북,2015,2219
남,개인,원내,인천,2015,3916
남,개인,원내,울산,2015,485
남,개인,원내,경기,2015,5103
남,개인,원내,강원,2015,1124
남,개인,원내,충북,2015,469
남,개인,원내,대전·세종·충남,2015,1437
남,개인,원내,전북,2015,408
남,개인,원내,광주·전남,2015,136
남,개인,원내,경남,2015,319
남,개인,원내,제주,2015,1058
남,개인,원내,대한적십자사 외,2015,2899
남,개인,헌혈의집,대한적십자사,2015,1253676
남,개인,헌혈의집,서울중앙,2015,0
남,개인,헌혈의집,서울서부,2015,154787
남,개인,헌혈의집,서울남부,2015,111262
남,개인,헌혈의집,서울동부,2015,137592
남,개인,헌혈의집,부산,2015,110994
남,개인,헌혈의집,대구·경북,2015,112467
남,개인,헌혈의집,인천,2015,85184
남,개인,헌혈의집,울산,2015,40023
남,개인,헌혈의집,경기,2015,100228
남,개인,헌혈의집,강원,2015,46308
남,개인,헌혈의집,충북,2015,40870
남,개인,헌혈의집,대전·세종·충남,2015,99976
남,개인,헌혈의집,전북,2015,49394
남,개인,헌혈의집,광주·전남,2015,98224
남,개인,헌혈의집,경남,2015,52986
남,개인,헌혈의집,제주,2015,13381
남,개인,헌혈의집,대한적십자사 외,2015,104991
남,개인,가두,대한적십자사,2015,9280
남,개인,가두,서울중앙,2015,0
남,개인,가두,서울서부,2015,128
남,개인,가두,서울남부,2015,0
남,개인,가두,서울동부,2015,113
남,개인,가두,부산,2015,592
남,개인,가두,대구·경북,2015,39
남,개인,가두,인천,2015,370
남,개인,가두,울산,2015,524
남,개인,가두,경기,2015,808
남,개인,가두,강원,2015,5
남,개인,가두,충북,2015,0
남,개인,가두,대전·세종·충남,2015,1389
남,개인,가두,전북,2015,1511
남,개인,가두,광주·전남,2015,158
남,개인,가두,경남,2015,3643
남,개인,가두,제주,2015,0
남,개인,가두,대한적십자사 외,2015,1496
여,단체,고등학교,대한적십자사,2015,103006
여,단체,고등학교,서울중앙,2015,0
여,단체,고등학교,서울서부,2015,7477
여,단체,고등학교,서울남부,2015,2948
여,단체,고등학교,서울동부,2015,10796
여,단체,고등학교,부산,2015,5852
여,단체,고등학교,대구·경북,2015,11141
여,단체,고등학교,인천,2015,7998
여,단체,고등학교,울산,2015,4458
여,단체,고등학교,경기,2015,8813
여,단체,고등학교,강원,2015,5526
여,단체,고등학교,충북,2015,5155
여,단체,고등학교,대전·세종·충남,2015,10683
여,단체,고등학교,전북,2015,5548
여,단체,고등학교,광주·전남,2015,9180
여,단체,고등학교,경남,2015,4953
여,단체,고등학교,제주,2015,2478
여,단체,고등학교,대한적십자사 외,2015,2384
여,단체,대학교,대한적십자사,2015,28815
여,단체,대학교,서울중앙,2015,0
여,단체,대학교,서울서부,2015,620
여,단체,대학교,서울남부,2015,496
여,단체,대학교,서울동부,2015,924
여,단체,대학교,부산,2015,2232
여,단체,대학교,대구·경북,2015,5335
여,단체,대학교,인천,2015,934
여,단체,대학교,울산,2015,519
여,단체,대학교,경기,2015,2363
여,단체,대학교,강원,2015,1187
여,단체,대학교,충북,2015,1372
여,단체,대학교,대전·세종·충남,2015,4088
여,단체,대학교,전북,2015,2551
여,단체,대학교,광주·전남,2015,3582
여,단체,대학교,경남,2015,1339
여,단체,대학교,제주,2015,1273
여,단체,대학교,대한적십자사 외,2015,2941
여,단체,군부대,대한적십자사,2015,2084
여,단체,군부대,서울중앙,2015,0
여,단체,군부대,서울서부,2015,239
여,단체,군부대,서울남부,2015,132
여,단체,군부대,서울동부,2015,245
여,단체,군부대,부산,2015,86
여,단체,군부대,대구·경북,2015,209
여,단체,군부대,인천,2015,50
여,단체,군부대,울산,2015,21
여,단체,군부대,경기,2015,139
여,단체,군부대,강원,2015,297
여,단체,군부대,충북,2015,56
여,단체,군부대,대전·세종·충남,2015,238
여,단체,군부대,전북,2015,142
여,단체,군부대,광주·전남,2015,80
여,단체,군부대,경남,2015,141
여,단체,군부대,제주,2015,9
여,단체,군부대,대한적십자사 외,2015,0
여,단체,종교,대한적십자사,2015,6776
여,단체,종교,서울중앙,2015,0
여,단체,종교,서울서부,2015,879
여,단체,종교,서울남부,2015,374
여,단체,종교,서울동부,2015,839
여,단체,종교,부산,2015,583
여,단체,종교,대구·경북,2015,540
여,단체,종교,인천,2015,714
여,단체,종교,울산,2015,284
여,단체,종교,경기,2015,206
여,단체,종교,강원,2015,135
여,단체,종교,충북,2015,302
여,단체,종교,대전·세종·충남,2015,539
여,단체,종교,전북,2015,297
여,단체,종교,광주·전남,2015,591
여,단체,종교,경남,2015,386
여,단체,종교,제주,2015,107
여,단체,종교,대한적십자사 외,2015,1010
여,단체,일반단체,대한적십자사,2015,25162
여,단체,일반단체,서울중앙,2015,0
여,단체,일반단체,서울서부,2015,2752
여,단체,일반단체,서울남부,2015,1684
여,단체,일반단체,서울동부,2015,2318
여,단체,일반단체,부산,2015,1643
여,단체,일반단체,대구·경북,2015,2634
여,단체,일반단체,인천,2015,1144
여,단체,일반단체,울산,2015,592
여,단체,일반단체,경기,2015,2752
여,단체,일반단체,강원,2015,1264
여,단체,일반단체,충북,2015,887
여,단체,일반단체,대전·세종·충남,2015,2439
여,단체,일반단체,전북,2015,782
여,단체,일반단체,광주·전남,2015,2595
여,단체,일반단체,경남,2015,951
여,단체,일반단체,제주,2015,725
여,단체,일반단체,대한적십자사 외,2015,3311
여,개인,원내,대한적십자사,2015,8523
여,개인,원내,서울중앙,2015,0
여,개인,원내,서울서부,2015,1646
여,개인,원내,서울남부,2015,630
여,개인,원내,서울동부,2015,1719
여,개인,원내,부산,2015,138
여,개인,원내,대구·경북,2015,291
여,개인,원내,인천,2015,1328
여,개인,원내,울산,2015,69
여,개인,원내,경기,2015,1554
여,개인,원내,강원,2015,289
여,개인,원내,충북,2015,101
여,개인,원내,대전·세종·충남,2015,318
여,개인,원내,전북,2015,72
여,개인,원내,광주·전남,2015,14
여,개인,원내,경남,2015,44
여,개인,원내,제주,2015,310
여,개인,원내,대한적십자사 외,2015,1736
여,개인,헌혈의집,대한적십자사,2015,664550
여,개인,헌혈의집,서울중앙,2015,0
여,개인,헌혈의집,서울서부,2015,86970
여,개인,헌혈의집,서울남부,2015,52357
여,개인,헌혈의집,서울동부,2015,75263
여,개인,헌혈의집,부산,2015,68635
여,개인,헌혈의집,대구·경북,2015,62378
여,개인,헌혈의집,인천,2015,47100
여,개인,헌혈의집,울산,2015,17594
여,개인,헌혈의집,경기,2015,43177
여,개인,헌혈의집,강원,2015,24850
여,개인,헌혈의집,충북,2015,18179
여,개인,헌혈의집,대전·세종·충남,2015,49463
여,개인,헌혈의집,전북,2015,24231
여,개인,헌혈의집,광주·전남,2015,63643
여,개인,헌혈의집,경남,2015,20621
여,개인,헌혈의집,제주,2015,10089
여,개인,헌혈의집,대한적십자사 외,2015,62581
여,개인,가두,대한적십자사,2015,3494
여,개인,가두,서울중앙,2015,0
여,개인,가두,서울서부,2015,44
여,개인,가두,서울남부,2015,0
여,개인,가두,서울동부,2015,71
여,개인,가두,부산,2015,299
여,개인,가두,대구·경북,2015,15
여,개인,가두,인천,2015,168
여,개인,가두,울산,2015,118
여,개인,가두,경기,2015,470
여,개인,가두,강원,2015,15
여,개인,가두,충북,2015,0
여,개인,가두,대전·세종·충남,2015,763
여,개인,가두,전북,2015,442
여,개인,가두,광주·전남,2015,35
여,개인,가두,경남,2015,1054
여,개인,가두,제주,2015,0
여,개인,가두,대한적십자사 외,2015,1134
남,단체,고등학교,대한적십자사,2016,242627
남,단체,고등학교,서울중앙,2016,0
남,단체,고등학교,서울서부,2016,16911
남,단체,고등학교,서울남부,2016,12222
남,단체,고등학교,서울동부,2016,17460
남,단체,고등학교,부산,2016,18188
남,단체,고등학교,대구·경북,2016,24738
남,단체,고등학교,인천,2016,17843
남,단체,고등학교,울산,2016,15123
남,단체,고등학교,경기,2016,19690
남,단체,고등학교,강원,2016,9344
남,단체,고등학교,충북,2016,10931
남,단체,고등학교,대전·세종·충남,2016,26326
남,단체,고등학교,전북,2016,13053
남,단체,고등학교,광주·전남,2016,20659
남,단체,고등학교,경남,2016,15440
남,단체,고등학교,제주,2016,4699
남,단체,고등학교,대한적십자사 외,2016,8830
남,단체,대학교,대한적십자사,2016,46570
남,단체,대학교,서울중앙,2016,0
남,단체,대학교,서울서부,2016,1343
남,단체,대학교,서울남부,2016,1164
남,단체,대학교,서울동부,2016,1548
남,단체,대학교,부산,2016,2264
남,단체,대학교,대구·경북,2016,8464
남,단체,대학교,인천,2016,1291
남,단체,대학교,울산,2016,1603
남,단체,대학교,경기,2016,4240
남,단체,대학교,강원,2016,1468
남,단체,대학교,충북,2016,1980
남,단체,대학교,대전·세종·충남,2016,7640
남,단체,대학교,전북,2016,4099
남,단체,대학교,광주·전남,2016,4176
남,단체,대학교,경남,2016,3845
남,단체,대학교,제주,2016,1445
남,단체,대학교,대한적십자사 외,2016,6090
남,단체,군부대,대한적십자사,2016,345318
남,단체,군부대,서울중앙,2016,0
남,단체,군부대,서울서부,2016,39294
남,단체,군부대,서울남부,2016,34149
남,단체,군부대,서울동부,2016,41186
남,단체,군부대,부산,2016,18116
남,단체,군부대,대구·경북,2016,21512
남,단체,군부대,인천,2016,11698
남,단체,군부대,울산,2016,4513
남,단체,군부대,경기,2016,18159
남,단체,군부대,강원,2016,61265
남,단체,군부대,충북,2016,13989
남,단체,군부대,대전·세종·충남,2016,29195
남,단체,군부대,전북,2016,22554
남,단체,군부대,광주·전남,2016,9890
남,단체,군부대,경남,2016,17732
남,단체,군부대,제주,2016,2066
남,단체,군부대,대한적십자사 외,2016,0
남,단체,종교,대한적십자사,2016,3066
남,단체,종교,서울중앙,2016,0
남,단체,종교,서울서부,2016,187
남,단체,종교,서울남부,2016,234
남,단체,종교,서울동부,2016,470
남,단체,종교,부산,2016,396
남,단체,종교,대구·경북,2016,164
남,단체,종교,인천,2016,192
남,단체,종교,울산,2016,242
남,단체,종교,경기,2016,73
남,단체,종교,강원,2016,43
남,단체,종교,충북,2016,218
남,단체,종교,대전·세종·충남,2016,103
남,단체,종교,전북,2016,129
남,단체,종교,광주·전남,2016,394
남,단체,종교,경남,2016,117
남,단체,종교,제주,2016,104
남,단체,종교,대한적십자사 외,2016,1848
남,단체,일반단체,대한적십자사,2016,110445
남,단체,일반단체,서울중앙,2016,0
남,단체,일반단체,서울서부,2016,6250
남,단체,일반단체,서울남부,2016,8892
남,단체,일반단체,서울동부,2016,6448
남,단체,일반단체,부산,2016,5860
남,단체,일반단체,대구·경북,2016,10266
남,단체,일반단체,인천,2016,3994
남,단체,일반단체,울산,2016,6167
남,단체,일반단체,경기,2016,14396
남,단체,일반단체,강원,2016,3765
남,단체,일반단체,충북,2016,4496
남,단체,일반단체,대전·세종·충남,2016,12807
남,단체,일반단체,전북,2016,4405
남,단체,일반단체,광주·전남,2016,9454
남,단체,일반단체,경남,2016,10658
남,단체,일반단체,제주,2016,2587
남,단체,일반단체,대한적십자사 외,2016,9203
남,개인,원내,대한적십자사,2016,29148
남,개인,원내,서울중앙,2016,0
남,개인,원내,서울서부,2016,4257
남,개인,원내,서울남부,2016,2443
남,개인,원내,서울동부,2016,4081
남,개인,원내,부산,2016,756
남,개인,원내,대구·경북,2016,2177
남,개인,원내,인천,2016,3494
남,개인,원내,울산,2016,604
남,개인,원내,경기,2016,5440
남,개인,원내,강원,2016,1491
남,개인,원내,충북,2016,578
남,개인,원내,대전·세종·충남,2016,1567
남,개인,원내,전북,2016,505
남,개인,원내,광주·전남,2016,156
남,개인,원내,경남,2016,504
남,개인,원내,제주,2016,1095
남,개인,원내,대한적십자사 외,2016,2848
남,개인,헌혈의집,대한적십자사,2016,1144932
남,개인,헌혈의집,서울중앙,2016,0
남,개인,헌혈의집,서울서부,2016,142648
남,개인,헌혈의집,서울남부,2016,110215
남,개인,헌혈의집,서울동부,2016,124341
남,개인,헌혈의집,부산,2016,97223
