promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_control_coef,special_promo_dates,special_promo_control_dates
2021 헌혈은 컨택트! 영화는 언택트!!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162217&result=L,10996,제주,남,0.01616904195910602,0.003921811776796242,24,28
2021 헌혈은 컨택트! 영화는 언택트!!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162217&result=L,10996,제주,여,0.2990354589664932,-0.005961377020002719,24,28
헌혈가족의 건강을 생각하는! 철분 가득 !,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161817&result=L,8743,제주,남,0.1997089801103992,0.008896326735669138,24,28
헌혈가족의 건강을 생각하는! 철분 가득 !,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161817&result=L,8743,제주,여,-0.4393546911029054,-0.007443014863412417,24,28
[충북혈액원]청주터미널센터 개소 기념 프로모션(개소기념품 증정),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181180&result=L,4192,충북,남,0.13128668234200586,0.043706658631184246,16,28
[충북혈액원]청주터미널센터 개소 기념 프로모션(개소기념품 증정),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181180&result=L,4192,충북,여,-0.16945635050949495,-0.05575030039779699,16,28
[충북혈액원] 6.14 헌혈자의 날 충북청주FC 홈 경기 관람 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180801&result=L,8952,충북,남,-0.038143491144361684,-0.05325003396516348,26,28
[충북혈액원] 6.14 헌혈자의 날 충북청주FC 홈 경기 관람 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180801&result=L,8952,충북,여,-0.27391266836980155,-0.18016475974730853,26,28
2022년 헌혈 가족 가을밤 작은 음악회,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164259&result=L,14870,충북,남,-0.023276295071271703,-0.05171290832991909,29,28
2022년 헌혈 가족 가을밤 작은 음악회,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164259&result=L,14870,충북,여,0.4784195892050154,0.1530151458389747,29,28
레드커넥트 헌혈앱 예약 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164057&result=L,8864,충북,남,-0.10115209301832721,0.03607151386448892,50,28
레드커넥트 헌혈앱 예약 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164057&result=L,8864,충북,여,0.2713446158989505,-0.07374393946191034,50,28
헌혈자의 날(6.14) 기념행사 및 영화 관람,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163341&result=L,14284,충북,남,0.05062154363302558,0.08500974395341104,23,27
헌혈자의 날(6.14) 기념행사 및 영화 관람,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163341&result=L,14284,충북,여,0.26146105384087465,0.09914896036576966,23,27
헌혈하고 대청호로 드라이브 갈까,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163137&result=L,7215,충북,남,0.16732443949022255,-0.0012650445143074043,24,28
헌혈하고 대청호로 드라이브 갈까,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163137&result=L,7215,충북,여,0.2894961898806387,0.3962875113742449,24,28
2021년 충북혈액원 중장년층대상 문화이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161617&result=L,7525,충북,남,-0.26269667454523565,-0.2065440696881964,29,28
2021년 충북혈액원 중장년층대상 문화이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161617&result=L,7525,충북,여,-0.1538581270590252,-0.22163475852010742,29,28
(경기혈액원)6.14헌혈자의 날 기념 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181142&result=L,3928,경기,남,0.15631966599018757,0.02216291199251588,4,27
(경기혈액원)6.14헌혈자의 날 기념 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181142&result=L,3928,경기,여,0.09600901750105943,-0.1270835618497286,4,27
[경기혈액원] 2023년 헌혈자의 날(6.14)기념 헌혈자 초청 프로모션( KT위즈 vs 삼성라이온즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180960&result=L,12354,경기,남,0.08884084725764131,-0.04919039243313781,16,28
[경기혈액원] 2023년 헌혈자의 날(6.14)기념 헌혈자 초청 프로모션( KT위즈 vs 삼성라이온즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180960&result=L,12354,경기,여,-0.022136321558809433,-0.1357904209047053,16,28
경기혈액원 중장년 문화행사 서울스카이 겨울풀코스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164457&result=L,15754,경기,남,-0.025896139443447097,0.07078187768066449,52,26
경기혈액원 중장년 문화행사 서울스카이 겨울풀코스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164457&result=L,15754,경기,여,-0.00017472295575331607,0.08262545734236287,52,26
헌혈하는 당신에게 지금쏜닭,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163417&result=L,31614,경기,남,0.024681456476097104,-0.05440844953874186,28,28
헌혈하는 당신에게 지금쏜닭,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163417&result=L,31614,경기,여,0.10486541325890894,0.03012207381478424,28,28
Thanks! 헌혈자를 위해 산타가 쏜다!!!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161777&result=L,23294,경기,남,0.037888906618431466,0.033128846354443714,43,27
Thanks! 헌혈자를 위해 산타가 쏜다!!!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161777&result=L,23294,경기,여,0.05898453768808968,0.1278619294654735,43,27
다회헌혈자를 위한 2021 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161657&result=L,20547,경기,남,0.051414239327935485,-0.038214590293444324,49,27
다회헌혈자를 위한 2021 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161657&result=L,20547,경기,여,0.08680271930066398,0.046736144788920346,49,27
경기혈액원과 함께하는 시원한 여름나기 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160781&result=L,21772,경기,남,0.03580963989470005,0.14266249465060254,61,28
경기혈액원과 함께하는 시원한 여름나기 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160781&result=L,21772,경기,여,0.05079583604970373,0.05175928820194069,61,28
[서울남부혈액원] 헌혈하고 야구보자! (프로야구관람 프로모션),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181281&result=L,4864,서울남부,남,0.20295416043409548,0.11819666307751686,11,28
[서울남부혈액원] 헌혈하고 야구보자! (프로야구관람 프로모션),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181281&result=L,4864,서울남부,여,0.09115518368643434,0.18208278548832094,11,28
[서울남부]6.14 달콤한 프로모션!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181141&result=L,2851,서울남부,남,0.48654663910835894,0.02980425780625722,3,28
[서울남부]6.14 달콤한 프로모션!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181141&result=L,2851,서울남부,여,1.028002785823494,-0.05545395956803397,3,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(6월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181080&result=L,7753,서울남부,남,0.07853388164753719,0.06473444895229964,30,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(6월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181080&result=L,7753,서울남부,여,0.020822723603244008,-0.08989473968626756,30,28
"[서울남부] 판교, 하남센터 여름맞이 이벤트",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181021&result=L,1911,서울남부,남,-0.05559543486940446,0.05925882550425241,5,28
"[서울남부] 판교, 하남센터 여름맞이 이벤트",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181021&result=L,1911,서울남부,여,-0.16418158671941593,0.011683083124415761,5,28
[서울남부] 이마트 쓱고우와 함께하는 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180940&result=L,5539,서울남부,남,0.013107492926793075,-0.0566722943973371,27,28
[서울남부] 이마트 쓱고우와 함께하는 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180940&result=L,5539,서울남부,여,-0.026102046332456108,-0.020348867619116272,27,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(5월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180800&result=L,7626,서울남부,남,-0.022444078421888565,0.014175384104132157,30,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(5월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180800&result=L,7626,서울남부,여,-0.065373480902007,-0.021722738877365533,30,28
[서울남부] 레깅스 추가 증정 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180660&result=L,2245,서울남부,남,-0.12999260194513987,-0.015158843786082751,2,28
[서울남부] 레깅스 추가 증정 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180660&result=L,2245,서울남부,여,0.09275738364696956,-0.04057609167852834,2,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(4월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180586&result=L,10024,서울남부,남,-0.028713302875511534,0.08687866869548895,30,27
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(4월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180586&result=L,10024,서울남부,여,-0.03372431453009627,-0.019231014924320278,30,27
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180362&result=L,12431,서울남부,남,0.15123350756974258,-0.05205921676046872,31,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180362&result=L,12431,서울남부,여,-0.05073528787956386,-0.04944630024648709,31,28
[서울남부]3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180361&result=L,11471,서울남부,남,0.15123350756974258,-0.05205921676046872,31,28
[서울남부]3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180361&result=L,11471,서울남부,여,-0.05073528787956386,-0.04944630024648709,31,28
[서울남부혈액원]코엑스 아쿠아리움과 함께하는 새해맞이 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180082&result=L,12760,서울남부,남,0.06678617684094505,-0.063932136652724,73,28
[서울남부혈액원]코엑스 아쿠아리움과 함께하는 새해맞이 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180082&result=L,12760,서울남부,여,-0.07376636186833987,-0.0996225091939657,73,28
[서울남부혈액원]1월  혈소판 헌혈 주간 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180081&result=L,5369,서울남부,남,0.0642340513272193,-0.032485345522394904,8,28
[서울남부혈액원]1월  혈소판 헌혈 주간 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180081&result=L,5369,서울남부,여,0.014310261221992755,-0.12999307286384126,8,28
2022년 서울남부혈액원 크리스마스 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165217&result=L,19820,서울남부,남,-0.033648167582578235,0.10001769071429993,25,27
2022년 서울남부혈액원 크리스마스 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=165217&result=L,19820,서울남부,여,-0.17171668846493296,-0.13358121980655482,25,27
헌혈한 당신을 위한 특별한 하루,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164417&result=L,22203,서울남부,남,-0.03039208358435711,0.019498551255332786,61,26
헌혈한 당신을 위한 특별한 하루,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164417&result=L,22203,서울남부,여,0.052376484435784444,0.35537810216348337,61,26
봄에는 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162897&result=L,21354,서울남부,남,-0.23303187660597852,-0.08183971128862699,32,28
봄에는 헌혈,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162897&result=L,21354,서울남부,여,-0.03910486174470538,0.09480644146648946,32,28
3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162777&result=L,19558,서울남부,남,-0.22263201220221307,-0.14774043386066096,31,28
3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162777&result=L,19558,서울남부,여,-0.07157158767752299,0.05065893034694068,31,28
서울남부혈액원에서 헌혈하고 호랑이 기운 받아가세요,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162657&result=L,5658,서울남부,남,-0.06504687557697407,-0.043758299370206394,9,28
서울남부혈액원에서 헌혈하고 호랑이 기운 받아가세요,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162657&result=L,5658,서울남부,여,-0.0429567327353185,-0.016969256624448835,9,28
새해맞이 내지갑속선물 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162505&result=L,23069,서울남부,남,-0.12427763273037322,-0.0009883495819885603,21,24
새해맞이 내지갑속선물 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162505&result=L,23069,서울남부,여,-0.04553607889411597,0.10113042034587194,21,24
2021년 서울남부혈액원 크리스마스 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162297&result=L,18975,서울남부,남,-0.017006102354998665,0.08857937181524259,19,26
2021년 서울남부혈액원 크리스마스 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162297&result=L,18975,서울남부,여,0.15809831055975265,0.25285332433513424,19,26
서울남부혈액원 30~60대 헌혈자를 응원합니다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161901&result=L,15181,서울남부,남,0.038307163062001444,0.02370782292697693,30,28
서울남부혈액원 30~60대 헌혈자를 응원합니다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161901&result=L,15181,서울남부,여,0.14905359915878244,0.06031752437890572,30,28
나랑 별 보러 가지 않을래?,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161017&result=L,21380,서울남부,남,-0.1158025629436444,0.017447074018912163,49,28
나랑 별 보러 가지 않을래?,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161017&result=L,21380,서울남부,여,-0.07852452599444039,-0.16507448404294073,49,28
[서울동부혈액원] 헌혈자의 날(6.14) 기념 특별기념품 증정,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181161&result=L,3468,서울동부,남,0.5660625621118702,-0.083194305589181,2,28
[서울동부혈액원] 헌혈자의 날(6.14) 기념 특별기념품 증정,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181161&result=L,3468,서울동부,여,0.9833108983803698,0.04270535880328585,2,28
[서울동부혈액원] 헌혈자의 날 축제 614 투게더 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180981&result=L,36853,서울동부,남,0.008610117823171252,-0.06956602600267822,21,28
[서울동부혈액원] 헌혈자의 날 축제 614 투게더 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180981&result=L,36853,서울동부,여,0.13817530979629675,-0.012534064296382399,21,28
[서울동부혈액원] 헌혈하고 예뻐져봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180640&result=L,11041,서울동부,남,-0.07201958813857172,-0.14920299500745154,14,27
[서울동부혈액원] 헌혈하고 예뻐져봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180640&result=L,11041,서울동부,여,-0.01150657841367947,-0.09603209793477722,14,27
[서울동부혈액원] 4.1~4.16 헌혈하고 롯데월드로 봄소풍 떠나봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180560&result=L,11989,서울동부,남,-0.14815964672780912,0.111489943541156,16,28
[서울동부혈액원] 4.1~4.16 헌혈하고 롯데월드로 봄소풍 떠나봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180560&result=L,11989,서울동부,여,-0.14141976053911934,-0.022122318543632412,16,28
[서울동부혈액원] 3.24(금) 뮤지컬 베토벤 공연/추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180501&result=L,6240,서울동부,남,0.2560215791992305,0.15878460778195994,7,28
[서울동부혈액원] 3.24(금) 뮤지컬 베토벤 공연/추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180501&result=L,6240,서울동부,여,-0.00907260570220653,-0.062007511341628,7,28
[서울동부혈액원] 3.17(금) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180500&result=L,1281,서울동부,남,0.32970498844610363,0.28356389161822265,1,28
[서울동부혈액원] 3.17(금) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180500&result=L,1281,서울동부,여,0.28661917331259473,-0.007206944208222174,1,28
[서울동부혈액원] 3.15(수) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180460&result=L,3839,서울동부,남,0.3833166085819726,0.2618679782885244,1,28
[서울동부혈액원] 3.15(수) 뮤지컬 베토벤 추첨 증정 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180460&result=L,3839,서울동부,여,0.24335389994206705,0.031119831045441925,1,28
[서울동부혈액원] 추위 뚫고 따뜻한 헌혈 사랑 나누기,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180200&result=L,9515,서울동부,남,0.1459884345959186,0.16646016185732818,27,26
[서울동부혈액원] 추위 뚫고 따뜻한 헌혈 사랑 나누기,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180200&result=L,9515,서울동부,여,-0.006246258203565294,0.09035389531840275,27,26
서울동부혈액원 중장년 문화행사 (11월:롯데월드),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164341&result=L,7020,서울동부,남,0.058204670311373274,-0.06321978604279277,30,28
서울동부혈액원 중장년 문화행사 (11월:롯데월드),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164341&result=L,7020,서울동부,여,-0.01841530466709071,-0.12455433335740418,30,28
서울동부혈액원 중장년 문화행사 (10월:템플스테이),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164339&result=L,4939,서울동부,남,-0.0181350710170155,-0.059019928752326756,31,28
서울동부혈액원 중장년 문화행사 (10월:템플스테이),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164339&result=L,4939,서울동부,여,0.03620672554147695,-0.06065907380609929,31,28
서울동부혈액원 중장년 문화행사 (9월:한강 디너크루즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164337&result=L,12454,서울동부,남,0.058186385787229386,-0.016842258635632542,28,28
서울동부혈액원 중장년 문화행사 (9월:한강 디너크루즈),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=164337&result=L,12454,서울동부,여,0.2714441393975805,0.12294264943971944,28,28
서울동부혈액원 헌혈자의날 축제 “육일사 투게더” ,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163257&result=L,42154,서울동부,남,0.02865500406687154,0.0554036464863009,33,28
서울동부혈액원 헌혈자의날 축제 “육일사 투게더” ,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=163257&result=L,42154,서울동부,여,0.01277544510369755,-0.0014407779686805172,33,28
"새로운 시작은 헌혈과 함께, FILA와 함께!",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162749&result=L,45819,서울동부,남,-0.14930975538017296,-0.08459549593496056,62,28
"새로운 시작은 헌혈과 함께, FILA와 함께!",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162749&result=L,45819,서울동부,여,0.08149695822158168,0.06289892037690233,62,28
1020 헌혈자를 위한 달콤한 크리스마스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162099&result=L,20304,서울동부,남,-0.04845532377281054,-0.012204394537701568,31,28
1020 헌혈자를 위한 달콤한 크리스마스,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162099&result=L,20304,서울동부,여,0.1058365557910619,0.06717275638460853,31,28
3060 헌혈자를 위한 환상의 서울데이트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161737&result=L,30165,서울동부,남,-0.04294956266264739,-0.041341957887562494,28,28
3060 헌혈자를 위한 환상의 서울데이트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161737&result=L,30165,서울동부,여,-0.06000410265496747,0.08718647156804733,28,28
세계헌혈자의 날 기념 '육일사 투게더',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160699&result=L,51202,서울동부,남,0.08976578482937565,-0.08072876109389407,49,28
세계헌혈자의 날 기념 '육일사 투게더',https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=160699&result=L,51202,서울동부,여,-0.004370660016404175,-0.0022885773981712937,49,28
(서울중앙혈액원)목동센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181402&result=L,1714,서울중앙,남,0.38272078675866306,0.17550021883560188,3,16
(서울중앙혈액원)목동센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181402&result=L,1714,서울중앙,여,0.41723834344199295,0.46717914514719433,3,16
(서울중앙혈액원)대화역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181382&result=L,1387,서울중앙,남,-0.010878243004753981,0.123709644663721,3,23
(서울중앙혈액원)대화역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181382&result=L,1387,서울중앙,여,0.5676577020794811,0.3068600932924925,3,23
[서울중앙혈액원] 구로디지털단지역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181360&result=L,2677,서울중앙,남,0.1732054740203712,0.12159954464764614,3,26
[서울중앙혈액원] 구로디지털단지역센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181360&result=L,2677,서울중앙,여,0.4803783274438749,0.277281798407141,3,26
[서울중앙혈액원] 영화 밀수 시사회 응모 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181323&result=L,5432,서울중앙,남,0.2610309169422804,0.018971807950722314,2,28
[서울중앙혈액원] 영화 밀수 시사회 응모 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181323&result=L,5432,서울중앙,여,0.1932730988840437,0.24037037518939938,2,28
[서울중앙혈액원] 중앙센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181322&result=L,4530,서울중앙,남,0.13810334343889377,0.030742232049021465,3,28
[서울중앙혈액원] 중앙센터 개소 N주년 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181322&result=L,4530,서울중앙,여,0.22234948103768798,0.2498957992588726,3,28
"[서울중앙혈액원] 서울대역,우장산역센터 개소 N주년 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181280&result=L,1111,서울중앙,남,0.007355961572361224,0.0019373600596369355,3,28
"[서울중앙혈액원] 서울대역,우장산역센터 개소 N주년 프로모션",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181280&result=L,1111,서울중앙,여,0.018969585484596,0.16002372124596964,3,28
(서울중앙혈액원)헌혈자와 함께 하는 행복한 헌혈자의날 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181120&result=L,18865,서울중앙,남,0.23240799272639995,0.007850719197679249,8,28
