promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_p_val,special_promo_control_coef,special_promo_control_p_val,special_promo_dates,special_promo_control_dates
2021년 서울남부혈액원 크리스마스 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=162297&result=L,18975,서울남부,여,-0.0058137413055321585,0.9382257413602446,0.08638358912542678,0.16517776622355382,19,28
서울남부혈액원 30~60대 헌혈자를 응원합니다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161901&result=L,15181,서울남부,남,0.021905385969097205,0.5883614079066923,0.04004245343692799,0.3385997500198563,30,28
서울남부혈액원 30~60대 헌혈자를 응원합니다!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161901&result=L,15181,서울남부,여,-0.004775192934978622,0.9365001909564845,-0.03055518513858294,0.621908967708539,30,28
나랑 별 보러 가지 않을래?,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161017&result=L,21380,서울남부,남,-0.17023279735659064,5.962562360621533e-08,-0.008419834728441572,0.8363267837980481,49,28
나랑 별 보러 가지 않을래?,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=161017&result=L,21380,서울남부,여,-0.040306797990155706,0.39420891224684385,-0.01704173309032088,0.7829479062745914,49,28
[서울동부혈액원] 헌혈자의 날(6.14) 기념 특별기념품 증정,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181161&result=L,3468,서울동부,남,0.4714330312063876,0.004345369535243019,-0.08182338532097706,0.066779654255291,2,28
[서울동부혈액원] 헌혈자의 날(6.14) 기념 특별기념품 증정,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181161&result=L,3468,서울동부,여,1.0511771023275769,2.0317513741591262e-07,0.10568446100983679,0.05183974092126545,2,28
[서울동부혈액원] 헌혈자의 날 축제 614 투게더 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180981&result=L,36853,서울동부,남,0.04767090945279307,0.35747247896926604,-0.0465038132705566,0.3003210883457096,21,28
[서울동부혈액원] 헌혈자의 날 축제 614 투게더 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180981&result=L,36853,서울동부,여,0.2191439585041402,0.0005586587903622954,0.11456483580437735,0.036981918659836945,21,28
[서울동부혈액원] 헌혈하고 예뻐져봄!,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180640&result=L,11041,서울동부,남,-0.02537038894316774,0.6856742056133105,-0.09917027769902313,0.02662930600934442,14,28
